,title,gross,budget,genres,actor_1_name,language,country,title_year,content_rating,imdb_score,movie_facebook_likes,movie_imdb_link,imdb_id
4683,Interview with the Assassin,47329.0,750000.0,Drama,Raymond J. Barry,English,USA,2002.0,R,6.6,163,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,tt0308411
4684,Donkey Punch,18378.0,900000.0,Crime|Drama|Horror|Thriller,Julian Morris,English,UK,2008.0,R,5.2,0,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,tt0988849
4685,All the Boys Love Mandy Lane,,750000.0,Horror,Luke Grimes,English,USA,2006.0,R,5.6,2000,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,tt0490076
4686,Bled,,750000.0,Horror,Dichen Lachman,English,USA,2009.0,R,3.1,128,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,tt0997143
4688,Hoop Dreams,7830611.0,700000.0,Documentary|Drama|Sport,William Gates,English,USA,1994.0,PG-13,8.3,0,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,tt0110057
4689,Rize,3278611.0,,Documentary|Music,Kevin Scott Richardson,English,USA,2005.0,PG-13,7.1,903,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,tt0436724
4690,Destiny,,,Action|Adventure|Fantasy|Sci-Fi,Peter Dinklage,English,USA,2014.0,,8.1,1000,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,tt2983582
4691,L.I.E.,1141829.0,700000.0,Crime|Drama,Adam LeFevre,English,USA,2001.0,NC-17,7.2,420,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,tt0242587
4692,The Sisterhood of Night,,1000000.0,Drama|Mystery|Thriller,Laura Fraser,English,USA,2014.0,PG-13,6.3,523,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,tt1015471
4693,B-Girl,,,Drama|Music|Romance,Aimee Garcia,English,USA,2009.0,PG-13,4.0,303,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,tt0964179
4694,King Kong,218051260.0,207000000.0,Action|Adventure|Drama|Romance,Naomi Watts,English,New Zealand,2005.0,PG-13,7.2,0,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1,tt0360717
4695,House of Wax,32048809.0,30000000.0,Horror,Robert Ri'chard,English,Australia,2005.0,R,5.3,0,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1,tt0397065
4696,Half Nelson,2694973.0,700000.0,Drama,Ryan Gosling,English,USA,2006.0,R,7.2,0,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,tt0468489
4697,Naturally Native,10508.0,700000.0,Drama,Irene Bedard,English,USA,1998.0,PG-13,6.5,102,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,tt0133117
4698,Hav Plenty,2301777.0,650000.0,Comedy,Hill Harper,English,USA,1997.0,R,6.5,161,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,tt0126938
4699,Adulterers,,750000.0,Crime|Drama|Thriller,Mehcad Brooks,English,USA,2015.0,,4.9,158,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,tt4044464
4700,Escape from Tomorrow,169719.0,,Fantasy|Horror,Trey Loney,English,USA,2013.0,Not Rated,5.2,0,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,tt2187884
4701,Starsuckers,,400000.0,Documentary,Richard Curtis,English,UK,2009.0,,7.4,203,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,tt1510934
4702,The Hadza: Last of the First,,650000.0,Documentary,Alfre Woodard,English,USA,2014.0,,7.4,5,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,tt2139721
4703,After,,650000.0,Fantasy|Horror|Mystery|Thriller,Sandra Ellis Lafferty,English,USA,2012.0,PG-13,5.4,1000,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,tt1799508
4704,Treachery,,625000.0,Drama|Thriller,Matthew Ziff,English,USA,2013.0,,3.9,0,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1,tt2380301
4705,Walter,,700000.0,Comedy|Drama,Leven Rambin,English,USA,2015.0,,5.3,0,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,tt2016335
4707,The Blair Witch Project,140530114.0,60000.0,Horror,Heather Donahue,English,USA,1999.0,R,6.4,0,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,tt0185937
4708,Woodstock,13300000.0,600000.0,Documentary|History|Music,Joe Cocker,English,USA,1970.0,R,8.1,0,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,tt0066580
4709,The Kentucky Fried Movie,,650000.0,Comedy,David Zucker,English,USA,1977.0,R,6.5,0,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,tt0076257
4710,Mercy Streets,171988.0,600000.0,Action|Crime|Drama,Stacy Keach,English,USA,2000.0,PG-13,5.6,12,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,tt0243415
4711,Arnolds Park,23616.0,600000.0,Mystery|Thriller,Kendyl Joi,English,USA,2007.0,PG-13,5.6,11,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,tt1074931
4712,Broken Vessels,13493.0,600000.0,Drama,William Smith,English,USA,1998.0,R,6.6,51,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,tt0149964
4713,Water & Power,79043.0,,Crime|Drama,Nicholas Gonzalez,English,USA,2013.0,Not Rated,6.3,358,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1,tt2052015
4715,Crop Circles: Quest for Truth,,750000.0,Documentary,Karen Alexander,English,USA,2002.0,,7.0,32,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,tt0331225
4716,Light from the Darkroom,,600000.0,Action|Drama|Thriller,Russell Wong,English,USA,2014.0,PG-13,8.0,9,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,tt3130704
4718,The Maid's Room,,600000.0,Thriller,Paula Garcés,English,USA,2013.0,,4.5,128,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1,tt2263814
4719,A Hard Day's Night,515005.0,560000.0,Comedy|Musical,Paul McCartney,English,UK,1964.0,Approved,7.7,0,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,tt0058182
4720,The Harvest/La Cosecha,2245.0,560000.0,Documentary,,English,USA,2011.0,,7.2,88,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,tt1981703
4721,Love Letters,,550000.0,Drama|Romance,Jamie Lee Curtis,English,USA,1983.0,R,6.1,7,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,tt0085871
4723,Fireproof,33451479.0,500000.0,Drama|Romance,Kirk Cameron,English,USA,2008.0,PG,6.5,0,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,tt1129423
4725,Benji,39552600.0,500000.0,Adventure|Family|Romance,Frances Bavier,English,USA,1974.0,G,6.1,816,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,tt0071206
4726,Open Water,30500882.0,500000.0,Adventure|Biography|Drama|Horror|Thriller,Blanchard Ryan,English,USA,2003.0,R,5.7,0,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,tt0374102
4727,High Road,,,Comedy,Joe Lo Truglio,English,USA,2011.0,R,5.4,244,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1,tt1692084
4728,Kingdom of the Spiders,17000000.0,500000.0,Horror|Sci-Fi,Woody Strode,English,USA,1977.0,PG,5.9,0,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,tt0076271
4729,Mad Hot Ballroom,8044906.0,,Documentary|Family|Music,Heather Berman,English,USA,2005.0,PG,7.5,588,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,tt0438205
4730,The Station Agent,5739376.0,500000.0,Comedy|Drama,Peter Dinklage,English,USA,2003.0,R,7.7,0,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,tt0340377
4731,To Save a Life,3773863.0,1000000.0,Drama,Randy Wayne,English,USA,2009.0,PG-13,7.1,0,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,tt1270286
4732,Wordplay,3117666.0,,Documentary,Ken Burns,English,USA,2006.0,PG,7.4,694,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,tt0492506
4733,Beyond the Mat,2047570.0,500000.0,Biography|Documentary|Sport,Terry Funk,English,USA,1999.0,R,7.6,491,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,tt0218043
4734,The Singles Ward,1250798.0,500000.0,Comedy|Drama|Romance,Kirby Heyborne,English,USA,2002.0,PG,6.4,43,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,tt0306069
4736,Sholem Aleichem: Laughing in the Darkness,906666.0,500000.0,Documentary,Rachel Dratch,English,USA,2011.0,Unrated,6.8,287,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,tt1976608
4737,Groove,1114943.0,500000.0,Drama|Music,Rachel True,English,USA,2000.0,R,6.5,0,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,tt0212974
4738,The R.M.,1111615.0,500000.0,Comedy|Crime|Family,Kirby Heyborne,English,USA,2003.0,PG,6.0,44,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,tt0341540
4739,Twin Falls Idaho,985341.0,500000.0,Drama,Sasha Alexander,English,USA,1999.0,R,7.3,180,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,tt0162830
4740,Mean Creek,603943.0,500000.0,Crime|Drama,Rory Culkin,English,USA,2004.0,R,7.3,1000,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,tt0377091
4741,Hurricane Streets,334041.0,500000.0,Crime|Drama|Romance,Edie Falco,English,USA,1997.0,R,6.5,51,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,tt0119338
4742,Never Again,295468.0,500000.0,Comedy|Romance,Peter Dinklage,English,USA,2001.0,R,6.0,139,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,tt0244094
4743,Civil Brand,243347.0,500000.0,Crime|Drama|Thriller,Monica Calhoun,English,USA,2002.0,R,5.3,86,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,tt0326806
4744,Lonesome Jim,154077.0,500000.0,Comedy|Drama,Kevin Corrigan,English,USA,2005.0,R,6.6,238,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,tt0385056
4745,Drinking Buddies,342936.0,,Comedy|Drama|Romance,Olivia Wilde,English,USA,2013.0,R,6.1,0,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,tt2265398
4746,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,151389.0,500000.0,Documentary,David Mamet,English,USA,2012.0,,7.1,590,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,tt2654360
4748,The Other Dream Team,133778.0,500000.0,Documentary|Sport,Tommy Sheppard,English,USA,2012.0,Not Rated,8.4,0,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,tt1606829
4749,Johnny Suede,,500000.0,Comedy|Music|Romance,Brad Pitt,English,Switzerland,1991.0,R,5.8,344,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,tt0104567
4750,Finishing the Game: The Search for a New Bruce Lee,52850.0,500000.0,Comedy,Monique Gabriela Curnen,English,USA,2007.0,Not Rated,6.2,155,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,tt0843850
4751,Rubber,98017.0,500000.0,Comedy|Fantasy|Horror,Haley Ramm,English,France,2010.0,R,5.8,46000,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,tt1612774
4752,Home,177343675.0,135000000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,English,USA,2015.0,PG,6.7,26000,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,tt2224026
4753,Kiss the Bride,31937.0,500000.0,Comedy|Romance,Tori Spelling,English,USA,2007.0,R,5.7,60,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,tt0893346
4754,The Slaughter Rule,13134.0,500000.0,Drama|Sport,Ryan Gosling,English,USA,2002.0,R,6.1,183,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,tt0266971
4755,Monsters,237301.0,500000.0,Drama|Sci-Fi|Thriller,Scoot McNairy,English,UK,2010.0,R,6.4,19000,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,tt1470827
4756,The Californians,,,Drama,Keith Carradine,English,USA,2005.0,PG,5.0,29,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1,tt0377043
4757,The Living Wake,12055.0,500000.0,Comedy,Jim Gaffigan,English,USA,2007.0,PG-13,6.5,339,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,tt0489212
4758,Detention of the Dead,1332.0,500000.0,Comedy|Horror,Justin Chon,English,USA,2012.0,Not Rated,4.6,898,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,tt1865346
4760,Scott Walker: 30 Century Man,,500000.0,Biography|Documentary|Music,Brian Eno,English,UK,2006.0,,7.3,808,http://www.imdb.com/title/tt0486541/?ref_=fn_tt_tt_1,tt0486541
4761,Everything Put Together,,100000.0,Drama,Radha Mitchell,English,USA,2000.0,R,6.6,22,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,tt0228277
4762,Good Kill,316842.0,,Drama|Thriller,Bruce Greenwood,English,USA,2014.0,R,6.4,0,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,tt3297330
4763,Insomnia Manica,,500000.0,Thriller,Daston Kalili,English,USA,2005.0,,5.8,0,http://www.imdb.com/title/tt0455556/?ref_=fn_tt_tt_1,tt0455556
4764,The Outrageous Sophie Tucker,,500000.0,Documentary,Carol Channing,English,USA,2014.0,,7.2,16,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,tt2825768
4765,Now Is Good,,,Drama|Romance,Jeremy Irvine,English,UK,2012.0,PG-13,7.2,0,http://www.imdb.com/title/tt1937264/?ref_=fn_tt_tt_1,tt1937264
4766,Girls Gone Dead,,500000.0,Comedy|Horror,Vincent Chimato,English,USA,2012.0,R,3.5,0,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,tt1884318
4767,America Is Still the Place,,,History,Emma Caulfield,English,USA,2015.0,,7.5,337,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1,tt3417110
4768,Subconscious,,,Action|Mystery|Thriller,Mike Beckingham,English,USA,2015.0,R,2.2,353,http://www.imdb.com/title/tt2909932/?ref_=fn_tt_tt_1,tt2909932
4769,Crossroads,37188667.0,12000000.0,Comedy|Drama,Britney Spears,English,USA,2002.0,PG-13,3.3,0,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,tt0275022
4770,Enter Nowhere,,500000.0,Mystery|Thriller,Shaun Sipos,English,USA,2011.0,R,6.6,701,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,tt1631707
4772,Fight to the Finish,,150000.0,Action|Romance|Sport,Jennifer Hale,English,USA,2016.0,PG-13,4.0,381,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,tt3152288
4773,Alleluia! The Devil's Carnival,,500000.0,Horror|Musical,Paul Sorvino,English,USA,2016.0,,7.4,707,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,tt3892618
4774,The Sound and the Shadow,,,Comedy|Mystery|Thriller,Mary Kate Wiles,English,USA,2014.0,R,8.3,70,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,tt2190180
4775,Rodeo Girl,,500000.0,Family,Carrie Bradstreet,English,USA,2016.0,PG,5.7,0,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,tt4062896
4776,Born to Fly: Elizabeth Streb vs. Gravity,21199.0,500000.0,Action|Biography|Documentary|Sport,Elizabeth Streb,English,USA,2014.0,,6.8,44,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,tt2246526
4777,The Little Ponderosa Zoo,,500000.0,Family,Mike Stanley,English,USA,2016.0,,5.2,9,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1,tt3846442
4778,Oz the Great and Powerful,234903076.0,215000000.0,Adventure|Family|Fantasy,Tim Holmes,English,USA,2013.0,PG,6.4,60000,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,tt1623205
4779,The Toxic Avenger,,475000.0,Action|Comedy|Horror|Sci-Fi,Patrick Kilpatrick,English,USA,1984.0,Unrated,6.2,0,http://www.imdb.com/title/tt0090190/?ref_=fn_tt_tt_1,tt0090190
4780,Straight Out of Brooklyn,2712293.0,450000.0,Crime|Drama,Lawrence Gilliard Jr.,English,USA,1991.0,R,5.9,123,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,tt0102989
4781,Bloody Sunday,768045.0,2000000.0,Drama|History|War,James Nesbitt,English,UK,2002.0,R,7.7,0,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,tt0280491
4782,Diamond Ruff,,500000.0,Action,Luis Sanchez,English,USA,2015.0,R,4.3,62,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,tt2111292
4783,Conversations with Other Women,379122.0,450000.0,Comedy|Drama|Romance,Olivia Wilde,English,UK,2005.0,R,7.1,0,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,tt0435623
4784,Poultrygeist: Night of the Chicken Dead,23000.0,500000.0,Comedy|Horror|Musical,John Karyus,English,USA,2006.0,Unrated,6.2,0,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,tt0462485
4785,Mutual Friends,,450000.0,Comedy|Romance,Jennifer Lafleur,English,USA,2013.0,,6.8,31,http://www.imdb.com/title/tt2112209/?ref_=fn_tt_tt_1,tt2112209
4787,Rise of the Entrepreneur: The Search for a Better Way,,450000.0,Documentary,Bob Proctor,English,USA,2014.0,G,8.2,460,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,tt4273494
4788,Metropolitan,2938208.0,225000.0,Comedy|Drama|Romance,Chris Eigeman,English,USA,1990.0,PG-13,7.5,865,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,tt0100142
4790,Roadside,,,Drama|Horror|Mystery|Thriller,Jack E. Curenton,English,USA,2013.0,,4.1,61,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,tt1958007
4791,Napoleon Dynamite,44540956.0,400000.0,Comedy,Jon Heder,English,USA,2004.0,PG,6.9,0,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,tt0374900
4792,Blue Ruin,258113.0,1066167.0,Crime|Drama|Thriller,Devin Ratray,English,USA,2013.0,R,7.1,0,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,tt2359024
4793,Paranormal Activity,107917283.0,15000.0,Horror,Micah Sloat,English,USA,2007.0,R,6.3,12000,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,tt1179904
4794,Dogtown and Z-Boys,1293295.0,,Documentary|Sport,Tony Alva,English,USA,2001.0,PG-13,7.7,0,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,tt0275309
4795,Monty Python and the Holy Grail,1229197.0,229575.0,Adventure|Comedy|Fantasy,Eric Idle,English,UK,1975.0,PG,8.3,14000,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,tt0071853
4797,Gory Gory Hallelujah,11798.0,100000.0,Comedy|Fantasy|Horror|Musical,Tony Doupe,English,USA,2003.0,,4.7,39,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,tt0396041
4799,Tarnation,592014.0,218.0,Biography|Documentary,Greg Ayres,English,USA,2003.0,Unrated,7.2,754,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,tt0390538
4800,I Want Your Money,425899.0,400000.0,Documentary,Bill Farmer,English,USA,2010.0,PG,5.1,638,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,tt1560957
4801,Love in the Time of Monsters,,500000.0,Comedy|Horror,Kane Hodder,English,USA,2014.0,,5.4,194,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,tt2403415
4804,What Happens in Vegas,80276912.0,35000000.0,Comedy|Romance,Treat Williams,English,USA,2008.0,PG-13,6.1,0,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,tt1033643
4805,The Dark Hours,,500000.0,Horror|Thriller,Dov Tiefenbach,English,Canada,2005.0,R,6.1,166,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,tt0402249
4806,My Beautiful Laundrette,,650000.0,Comedy|Drama|Romance,Saeed Jaffrey,English,UK,1985.0,R,6.9,0,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,tt0091578
4807,Fabled,25918.0,,Drama|Horror|Mystery|Thriller,R. Brandon Johnson,English,USA,2002.0,R,5.8,7,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,tt0299863
4811,Trekkies,617172.0,375000.0,Documentary,Walter Koenig,English,USA,1997.0,PG,7.0,672,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,tt0120370
4813,The Evil Dead,,375000.0,Fantasy|Horror,Ted Raimi,English,USA,1981.0,NC-17,7.6,12000,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,tt0083907
4814,Maniac,12843.0,6000000.0,Horror|Thriller,America Olivo,English,France,2012.0,Not Rated,6.1,0,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,tt2103217
4816,Murderball,1523883.0,1750211.0,Documentary|Sport,Mark Zupan,English,USA,2005.0,R,7.8,0,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,tt0436613
4817,American Ninja 2: The Confrontation,4000000.0,350000.0,Action|Drama,Michael Dudikoff,English,USA,1987.0,R,4.7,583,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,tt0092548
4818,51 Birch Street,84689.0,,Documentary,Carol Block,English,Germany,2005.0,Unrated,7.5,70,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,tt0468442
4820,Rotor DR1,,350000.0,Family|Sci-Fi,Tom E. Nicholson,English,USA,2015.0,,3.4,240,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,tt4162992
4821,Halloween,47000000.0,300000.0,Horror|Thriller,Jamie Lee Curtis,English,USA,1978.0,R,7.9,12000,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,tt0077651
4823,My Dog Tulip,246574.0,,Animation|Drama,Isabella Rossellini,English,USA,2009.0,,6.9,675,http://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,tt0843358
4826,Tupac: Resurrection,7707563.0,,Biography|Documentary|Music,James Cagney,English,USA,2003.0,R,8.0,0,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,tt0343121
4827,Tumbleweeds,1281176.0,312000.0,Comedy|Drama,Kimberly J. Brown,English,USA,1999.0,PG-13,6.7,121,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,tt0161023
4828,The Prophecy,16115878.0,8000000.0,Action|Fantasy|Horror|Mystery|Thriller,Viggo Mortensen,English,USA,1995.0,R,6.6,0,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,tt0114194
4830,Pieces of April,2360184.0,300000.0,Comedy|Drama,Oliver Platt,English,USA,2003.0,PG-13,7.1,0,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,tt0311648
4831,The Big Swap,,,Drama,Kevin Howarth,English,UK,1998.0,,5.6,29,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,tt0118717
4832,Old Joy,255352.0,300000.0,Drama,Daniel London,English,USA,2006.0,Unrated,6.7,594,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,tt0468526
4833,Wendy and Lucy,856942.0,200000.0,Drama,John Robinson,English,USA,2008.0,R,7.1,0,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,tt1152850
4834,3 Backyards,,300000.0,Drama,Embeth Davidtz,English,USA,2010.0,R,5.2,92,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,tt1314190
4836,Sisters in Law,32631.0,,Documentary,Vera Ngassa,English,Cameroon,2005.0,Not Rated,7.5,50,http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,tt0474361
4837,Ayurveda: Art of Being,16892.0,300000.0,Documentary,,English,India,2001.0,,7.6,379,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,tt0221809
4838,Nothing But a Man,12438.0,160000.0,Drama|Romance,Yaphet Kotto,English,USA,1964.0,Not Rated,8.1,363,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,tt0058414
4839,"First Love, Last Rites",40542.0,300000.0,Drama|Romance,Robert John Burke,English,USA,1997.0,R,5.5,26,http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,tt0128214
4840,Fighting Tommy Riley,5199.0,200000.0,Drama|Sport,Don Wallace,English,USA,2004.0,R,6.6,30,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,tt0366444
4841,Royal Kill,,350000.0,Action|Thriller,Lalaine,English,USA,2009.0,PG-13,3.2,53,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,tt0421237
4842,Across the Universe,24343673.0,45000000.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,English,USA,2007.0,PG-13,7.4,14000,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,tt0445922
4843,The Looking Glass,1711.0,,Drama|Music,Trish Basinger,English,USA,2015.0,,6.6,175,http://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1,tt2912776
4844,Death Race 2000,,300000.0,Action|Comedy|Sci-Fi|Sport,Sylvester Stallone,English,USA,1975.0,R,6.2,0,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,tt0072856
4845,Locker 13,2468.0,300000.0,Thriller,Tatyana Ali,English,USA,2014.0,R,4.8,261,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,tt1241226
4846,Midnight Cabaret,,,Horror,Michael Des Barres,English,USA,1990.0,R,4.5,4,http://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,tt0100146
4847,Anderson's Cross,,300000.0,Comedy|Drama|Romance,Taran Killam,English,USA,2010.0,R,7.2,7,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,tt0393049
4848,Bizarre,,500000.0,Drama|Musical|Romance,Rumi Missabu,English,France,2015.0,Unrated,4.3,114,http://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,tt3904272
4849,Graduation Day,,250000.0,Horror|Mystery,Linnea Quigley,English,USA,1981.0,R,4.5,249,http://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,tt0082467
4850,Some Guy Who Kills People,,300000.0,Comedy|Crime|Drama|Horror|Mystery|Thriller,Kevin Corrigan,English,USA,2011.0,R,6.4,0,http://www.imdb.com/title/tt1568341/?ref_=fn_tt_tt_1,tt1568341
